xy10-4,Mothim,Pokémon,['Stage 1'],,90,['Grass'],Burmy,"[{'name': 'Wormadam First', 'text': 'As often as you like during your turn (before your attack), you may move 1 damage counter from 1 of your Wormadam to another of your Pokémon.', 'type': 'Ability'}]","[{'name': 'Gust', 'cost': ['Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '60', 'text': ''}]","[{'type': 'Lightning', 'value': '×2'}]","[{'type': 'Fighting', 'value': '-20'}]",,,"{'id': 'xy10', 'name': 'Fates Collide', 'series': 'XY', 'printedTotal': 124, 'total': 129, 'legalities': {'unlimited': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'FCO', 'releaseDate': '2016/05/02', 'updatedAt': '2018/09/03 11:49:00', 'images': {'symbol': 'https://images.pokemontcg.io/xy10/symbol.png', 'logo': 'https://images.pokemontcg.io/xy10/logo.png'}}",4,MAHOU,Rare,It flutters around at night and steals honey from the Combee hive.,[414],"{'unlimited': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/xy10/4.png', 'large': 'https://images.pokemontcg.io/xy10/4_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/xy10-4', 'updatedAt': '2024/02/14', 'prices': {'normal': {'low': 0.11, 'mid': 0.25, 'high': 1.25, 'market': 0.17, 'directLow': 0.16}, 'reverseHolofoil': {'low': 0.2, 'mid': 0.38, 'high': 1.09, 'market': 0.28, 'directLow': 0.3}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/xy10-4', 'updatedAt': '2024/02/14', 'prices': {'averageSellPrice': 0.29, 'lowPrice': 0.06, 'trendPrice': 0.26, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.75, 'reverseHoloLow': 0.1, 'reverseHoloTrend': 0.42, 'lowPriceExPlus': 0.1, 'avg1': 0.35, 'avg7': 0.28, 'avg30': 0.21, 'reverseHoloAvg1': 0.75, 'reverseHoloAvg7': 0.46, 'reverseHoloAvg30': 0.59}}",,,,
bw9-3,Beedrill,Pokémon,['Stage 2'],,120,['Grass'],Kakuna,,"[{'name': 'Swift Sting', 'cost': ['Grass'], 'convertedEnergyCost': 1, 'damage': '20+', 'text': 'If this Pokémon has full HP, this attack does 40 more damage, and the Defending Pokémon is now Confused and Poisoned.'}, {'name': 'Pierce', 'cost': ['Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '60', 'text': ''}]","[{'type': 'Fire', 'value': '×2'}]",,,,"{'id': 'bw9', 'name': 'Plasma Freeze', 'series': 'Black & White', 'printedTotal': 116, 'total': 122, 'legalities': {'unlimited': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'PLF', 'releaseDate': '2013/05/08', 'updatedAt': '2018/03/04 10:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/bw9/symbol.png', 'logo': 'https://images.pokemontcg.io/bw9/logo.png'}}",3,kawayoo,Rare,"Its best attack involves flying around at high speed, striking with poison needles, then flying off.",[15],"{'unlimited': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/bw9/3.png', 'large': 'https://images.pokemontcg.io/bw9/3_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/bw9-3', 'updatedAt': '2024/02/14', 'prices': {'normal': {'low': 0.2, 'mid': 0.39, 'high': 1.5, 'market': 0.37, 'directLow': 0.2}, 'reverseHolofoil': {'low': 0.65, 'mid': 0.99, 'high': 1.99, 'market': 1.55, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/bw9-3', 'updatedAt': '2024/02/14', 'prices': {'averageSellPrice': 0.59, 'lowPrice': 0.03, 'trendPrice': 0.52, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 1.69, 'reverseHoloLow': 0.5, 'reverseHoloTrend': 2.63, 'lowPriceExPlus': 0.05, 'avg1': 0.25, 'avg7': 0.61, 'avg30': 0.51, 'reverseHoloAvg1': 1.99, 'reverseHoloAvg7': 2.69, 'reverseHoloAvg30': 1.77}}",,,,
ex9-6,Kyogre,Pokémon,['Basic'],,80,['Water'],,,"[{'name': 'Ram', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '10', 'text': ''}, {'name': 'Aqua Sonic', 'cost': ['Water', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '40', 'text': ""This attack's damage isn't affected by Resistance.""}]","[{'type': 'Lightning', 'value': '×2'}]",,"['Colorless', 'Colorless']",2.0,"{'id': 'ex9', 'name': 'Emerald', 'series': 'EX', 'printedTotal': 106, 'total': 107, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'EM', 'releaseDate': '2005/05/01', 'updatedAt': '2020/02/08 09:00:00', 'images': {'symbol': 'https://images.pokemontcg.io/ex9/symbol.png', 'logo': 'https://images.pokemontcg.io/ex9/logo.png'}}",6,Masakazu Fukuda,Rare Holo,,[382],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/ex9/6.png', 'large': 'https://images.pokemontcg.io/ex9/6_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/ex9-6', 'updatedAt': '2024/02/14', 'prices': {'holofoil': {'low': 18.88, 'mid': 25.55, 'high': 31.66, 'market': 29.32, 'directLow': None}, 'reverseHolofoil': {'low': 35.7, 'mid': 59.92, 'high': 63.15, 'market': 50.5, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/ex9-6', 'updatedAt': '2024/02/14', 'prices': {'averageSellPrice': 35.5, 'lowPrice': 1.0, 'trendPrice': 14.5, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 19.99, 'reverseHoloLow': 3.0, 'reverseHoloTrend': 17.34, 'lowPriceExPlus': 8.0, 'avg1': 19.99, 'avg7': 18.66, 'avg30': 16.49, 'reverseHoloAvg1': 19.99, 'reverseHoloAvg7': 24.3, 'reverseHoloAvg30': 20.58}}",,,,
bw6-4,Yanma,Pokémon,['Basic'],,70,['Grass'],,,"[{'name': 'Whirlwind', 'cost': ['Colorless', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': 'Your opponent switches the Defending Pokémon with 1 of his or her Benched Pokémon.'}]","[{'type': 'Lightning', 'value': '×2'}]","[{'type': 'Fighting', 'value': '-20'}]",['Colorless'],1.0,"{'id': 'bw6', 'name': 'Dragons Exalted', 'series': 'Black & White', 'printedTotal': 124, 'total': 128, 'legalities': {'unlimited': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'DRX', 'releaseDate': '2012/08/15', 'updatedAt': '2018/03/04 10:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/bw6/symbol.png', 'logo': 'https://images.pokemontcg.io/bw6/logo.png'}}",4,Yukiko Baba,Common,It can hover in one spot by flapping its wings at high speed. It flits about to guard its territory.,[193],"{'unlimited': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/bw6/4.png', 'large': 'https://images.pokemontcg.io/bw6/4_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/bw6-4', 'updatedAt': '2024/02/14', 'prices': {'normal': {'low': 0.09, 'mid': 0.25, 'high': 1.1, 'market': 0.21, 'directLow': None}, 'reverseHolofoil': {'low': 0.2, 'mid': 0.44, 'high': 1.99, 'market': 0.42, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/bw6-4', 'updatedAt': '2024/02/14', 'prices': {'averageSellPrice': 0.09, 'lowPrice': 0.02, 'trendPrice': 0.17, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.35, 'reverseHoloLow': 0.1, 'reverseHoloTrend': 0.51, 'lowPriceExPlus': 0.02, 'avg1': 0.15, 'avg7': 0.22, 'avg30': 0.15, 'reverseHoloAvg1': 0.35, 'reverseHoloAvg7': 0.4, 'reverseHoloAvg30': 0.36}}",['Yanmega'],,,
ex3-6,Grumpig,Pokémon,['Stage 1'],,80,['Psychic'],Spoink,,"[{'name': 'Psychic Boom', 'cost': ['Psychic', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20+', 'text': 'Does 20 damage plus 10 more damage for each Energy attached to the Defending Pokémon.'}, {'name': 'Mind Trip', 'cost': ['Psychic', 'Colorless', 'Colorless'], 'convertedEnergyCost': 3, 'damage': '50', 'text': 'If Grumpig and the Defending Pokémon have the same amount of Energy attached to them, the Defending Pokémon is now Confused.'}]","[{'type': 'Psychic', 'value': '×2'}]",,['Colorless'],1.0,"{'id': 'ex3', 'name': 'Dragon', 'series': 'EX', 'printedTotal': 97, 'total': 100, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'DR', 'releaseDate': '2003/11/24', 'updatedAt': '2023/02/16 05:47:00', 'images': {'symbol': 'https://images.pokemontcg.io/ex3/symbol.png', 'logo': 'https://images.pokemontcg.io/ex3/logo.png'}}",6,Midori Harada,Rare Holo,,[326],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/ex3/6.png', 'large': 'https://images.pokemontcg.io/ex3/6_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/ex3-6', 'updatedAt': '2024/02/14', 'prices': {'holofoil': {'low': 8.12, 'mid': 10.22, 'high': 25.32, 'market': 12.45, 'directLow': None}, 'reverseHolofoil': {'low': 3.4, 'mid': 4.99, 'high': 8.99, 'market': 3.84, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/ex3-6', 'updatedAt': '2024/02/14', 'prices': {'averageSellPrice': 2.0, 'lowPrice': 0.3, 'trendPrice': 7.64, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.3, 'reverseHoloTrend': 4.34, 'lowPriceExPlus': 2.5, 'avg1': 2.0, 'avg7': 9.29, 'avg30': 4.84, 'reverseHoloAvg1': 2.49, 'reverseHoloAvg7': 4.12, 'reverseHoloAvg30': 3.62}}",,,,
base5-5,Dark Dragonite,Pokémon,['Stage 2'],33,70,['Colorless'],Dark Dragonair,"[{'name': 'Summon Minions', 'text': 'When you play Dark Dragonite from your hand, search your deck for up to 2 Basic Pokémon and put them onto your Bench. Shuffle your deck afterward.', 'type': 'Pokémon Power'}]","[{'name': 'Giant Tail', 'cost': ['Colorless', 'Colorless', 'Colorless', 'Colorless'], 'convertedEnergyCost': 4, 'damage': '70', 'text': 'Flip a coin. If tails, this attack does nothing.'}]",,"[{'type': 'Fighting', 'value': '-30'}]","['Colorless', 'Colorless']",2.0,"{'id': 'base5', 'name': 'Team Rocket', 'series': 'Base', 'printedTotal': 82, 'total': 83, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'TR', 'releaseDate': '2000/04/24', 'updatedAt': '2020/08/14 09:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/base5/symbol.png', 'logo': 'https://images.pokemontcg.io/base5/logo.png'}}",5,Mitsuhiro Arita,Rare Holo,"Sometimes called ""The God of Destruction."" Its wings are able to support it in spite of its massive weight.",[149],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/base5/5.png', 'large': 'https://images.pokemontcg.io/base5/5_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/base5-5', 'updatedAt': '2024/02/14', 'prices': {'1stEditionHolofoil': {'low': 189.97, 'mid': 224.92, 'high': 250.97, 'market': 181.67, 'directLow': None}, 'unlimitedHolofoil': {'low': 40.0, 'mid': 69.75, 'high': 138.58, 'market': 73.08, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/base5-5', 'updatedAt': '2024/02/14', 'prices': {'averageSellPrice': 66.74, 'lowPrice': 9.44, 'trendPrice': 38.66, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 45.98, 'lowPriceExPlus': 29.99, 'avg1': 10.0, 'avg7': 44.57, 'avg30': 70.06, 'reverseHoloAvg1': 37.5, 'reverseHoloAvg7': 55.74, 'reverseHoloAvg30': 62.69}}",,,,
hgss2-5,Mismagius,Pokémon,['Stage 1'],,90,['Psychic'],Misdreavus,"[{'name': 'Magical Trans', 'text': ""Once during your turn (before your attack), you may move a Psychic Energy attached to 1 of your Pokémon to another of your Pokémon. This power can't be used if Mismagius is affected by a Special Condition."", 'type': 'Poké-Power'}]","[{'name': 'Psychic Pulse', 'cost': ['Psychic'], 'convertedEnergyCost': 1, 'damage': '30', 'text': ""Does 10 damage to each of your opponent's Benched Pokémon that has any damage counters on it. (Don't apply Weakness and Resistance for Benched Pokémon.)""}]","[{'type': 'Darkness', 'value': '×2'}]","[{'type': 'Colorless', 'value': '-20'}]",['Colorless'],1.0,"{'id': 'hgss2', 'name': 'HS—Unleashed', 'series': 'HeartGold & SoulSilver', 'printedTotal': 95, 'total': 96, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'UL', 'releaseDate': '2010/05/12', 'updatedAt': '2018/03/04 10:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/hgss2/symbol.png', 'logo': 'https://images.pokemontcg.io/hgss2/logo.png'}}",5,Hideaki Hakozaki,Rare Holo,Its cries sound like incantations to torment the foe. It appears where you least expect it.,[429],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/hgss2/5.png', 'large': 'https://images.pokemontcg.io/hgss2/5_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/hgss2-5', 'updatedAt': '2024/02/14', 'prices': {'holofoil': {'low': 1.0, 'mid': 2.06, 'high': 4.8, 'market': 2.58, 'directLow': 1.25}, 'reverseHolofoil': {'low': 1.49, 'mid': 2.0, 'high': 7.98, 'market': 3.37, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/hgss2-5', 'updatedAt': '2024/02/14', 'prices': {'averageSellPrice': 1.78, 'lowPrice': 0.1, 'trendPrice': 1.52, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 1.21, 'reverseHoloLow': 0.69, 'reverseHoloTrend': 1.69, 'lowPriceExPlus': 0.45, 'avg1': 3.97, 'avg7': 1.84, 'avg30': 2.13, 'reverseHoloAvg1': 2.99, 'reverseHoloAvg7': 1.62, 'reverseHoloAvg30': 2.51}}",,,,
sm3-5,Gloom,Pokémon,['Stage 1'],,80,['Grass'],Oddish,,"[{'name': 'Stinky Scent', 'cost': ['Grass'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""Your opponent's Active Pokémon is now Confused.""}, {'name': 'Razor Leaf', 'cost': ['Grass', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '30', 'text': ''}]","[{'type': 'Fire', 'value': '×2'}]",,"['Colorless', 'Colorless']",2.0,"{'id': 'sm3', 'name': 'Burning Shadows', 'series': 'Sun & Moon', 'printedTotal': 147, 'total': 177, 'legalities': {'unlimited': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'BUS', 'releaseDate': '2017/08/05', 'updatedAt': '2022/10/11 21:39:00', 'images': {'symbol': 'https://images.pokemontcg.io/sm3/symbol.png', 'logo': 'https://images.pokemontcg.io/sm3/logo.png'}}",5,Shibuzoh.,Uncommon,"Smells incredibly foul! However, around one out of a thousand people enjoy sniffing its nose-bending stink.",[44],"{'unlimited': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/sm3/5.png', 'large': 'https://images.pokemontcg.io/sm3/5_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sm3-5', 'updatedAt': '2024/02/14', 'prices': {'normal': {'low': 0.03, 'mid': 0.15, 'high': 4.51, 'market': 0.09, 'directLow': 0.06}, 'reverseHolofoil': {'low': 0.1, 'mid': 0.25, 'high': 2.34, 'market': 0.21, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sm3-5', 'updatedAt': '2024/02/14', 'prices': {'averageSellPrice': 0.08, 'lowPrice': 0.02, 'trendPrice': 0.07, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.39, 'reverseHoloLow': 0.02, 'reverseHoloTrend': 0.33, 'lowPriceExPlus': 0.02, 'avg1': 0.05, 'avg7': 0.07, 'avg30': 0.06, 'reverseHoloAvg1': 0.38, 'reverseHoloAvg7': 0.33, 'reverseHoloAvg30': 0.28}}","['Vileplume', 'Bellossom']",,,
mcd19-8,Mankey,Pokémon,['Basic'],,60,['Fighting'],,,"[{'cost': ['Fighting'], 'name': 'Three-Step Strike', 'text': 'Flip 3 coins. This attack does 10 damage for each heads.', 'damage': '10', 'convertedEnergyCost': 1}]","[{'type': 'Psychic', 'value': '×2'}]",,['Colorless'],1.0,"{'id': 'mcd19', 'name': ""McDonald's Collection 2019"", 'series': 'Other', 'printedTotal': 12, 'total': 12, 'legalities': {'unlimited': 'Legal', 'expanded': 'Legal'}, 'releaseDate': '2019/10/15', 'updatedAt': '2022/10/10 15:12:00', 'images': {'symbol': 'https://images.pokemontcg.io/mcd19/symbol.png', 'logo': 'https://images.pokemontcg.io/mcd19/logo.png'}}",8,Miki Tanaka,,"It can spontaneously become enraged. Everyone near it clears out as it rampages, and the resulting loneliness makes it angrier still.",[56],"{'unlimited': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/mcd19/8.png', 'large': 'https://images.pokemontcg.io/mcd19/8_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/mcd19-8', 'updatedAt': '2024/02/14', 'prices': {'holofoil': {'low': 1.89, 'mid': 4.69, 'high': 6.99, 'market': 5.11, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/mcd19-8', 'updatedAt': '2024/02/14', 'prices': {'averageSellPrice': 2.07, 'lowPrice': 0.1, 'trendPrice': 2.59, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 0.0, 'reverseHoloTrend': 2.13, 'lowPriceExPlus': 1.5, 'avg1': 0.5, 'avg7': 1.7, 'avg30': 2.0, 'reverseHoloAvg1': 1.5, 'reverseHoloAvg7': 2.34, 'reverseHoloAvg30': 1.94}}",['Primeape'],,,
sm2-5,Lilligant,Pokémon,['Stage 1'],,90,['Grass'],Petilil,,"[{'name': 'Petal Blizzard', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': ""This attack does 10 damage to each of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}, {'name': 'Petal Dance', 'cost': ['Grass', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '40×', 'text': 'Flip 3 coins. This attack does 40 damage for each heads. This Pokémon is now Confused.'}]","[{'type': 'Fire', 'value': '×2'}]",,['Colorless'],1.0,"{'id': 'sm2', 'name': 'Guardians Rising', 'series': 'Sun & Moon', 'printedTotal': 145, 'total': 180, 'legalities': {'unlimited': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'GRI', 'releaseDate': '2017/05/05', 'updatedAt': '2022/10/11 21:39:00', 'images': {'symbol': 'https://images.pokemontcg.io/sm2/symbol.png', 'logo': 'https://images.pokemontcg.io/sm2/logo.png'}}",5,You Iribi,Rare,"No matter how much time and money is spent raising it, its flowers are the most beautiful when they bloom in the wild.",[549],"{'unlimited': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/sm2/5.png', 'large': 'https://images.pokemontcg.io/sm2/5_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sm2-5', 'updatedAt': '2024/02/14', 'prices': {'normal': {'low': 0.15, 'mid': 0.25, 'high': 5.0, 'market': 0.23, 'directLow': 0.2}, 'reverseHolofoil': {'low': 0.24, 'mid': 0.32, 'high': 1.38, 'market': 0.29, 'directLow': 0.25}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sm2-5', 'updatedAt': '2024/02/14', 'prices': {'averageSellPrice': 0.09, 'lowPrice': 0.02, 'trendPrice': 0.12, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.28, 'reverseHoloLow': 0.05, 'reverseHoloTrend': 0.27, 'lowPriceExPlus': 0.02, 'avg1': 0.05, 'avg7': 0.1, 'avg30': 0.11, 'reverseHoloAvg1': 0.2, 'reverseHoloAvg7': 0.25, 'reverseHoloAvg30': 0.37}}",,,,
bw9-4,Exeggcute,Pokémon,['Basic'],,30,['Grass'],,"[{'name': 'Propagation', 'text': 'Once during your turn (before your attack), if this Pokémon is in your discard pile, you may put this Pokémon into your hand.', 'type': 'Ability'}]","[{'name': 'Seed Bomb', 'cost': ['Grass', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': ''}]","[{'type': 'Fire', 'value': '×2'}]","[{'type': 'Water', 'value': '-20'}]",['Colorless'],1.0,"{'id': 'bw9', 'name': 'Plasma Freeze', 'series': 'Black & White', 'printedTotal': 116, 'total': 122, 'legalities': {'unlimited': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'PLF', 'releaseDate': '2013/05/08', 'updatedAt': '2018/03/04 10:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/bw9/symbol.png', 'logo': 'https://images.pokemontcg.io/bw9/logo.png'}}",4,Shigenori Negishi,Uncommon,Its six eggs converse using telepathy. They can quickly gather if they become separated.,[102],"{'unlimited': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/bw9/4.png', 'large': 'https://images.pokemontcg.io/bw9/4_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/bw9-4', 'updatedAt': '2024/02/14', 'prices': {'normal': {'low': 1.58, 'mid': 2.7, 'high': 19.99, 'market': 2.67, 'directLow': 2.27}, 'reverseHolofoil': {'low': 3.5, 'mid': 5.0, 'high': 9.69, 'market': 4.43, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/bw9-4', 'updatedAt': '2024/02/14', 'prices': {'averageSellPrice': 1.42, 'lowPrice': 0.1, 'trendPrice': 1.23, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.0, 'reverseHoloLow': 1.0, 'reverseHoloTrend': 5.66, 'lowPriceExPlus': 0.39, 'avg1': 0.4, 'avg7': 1.34, 'avg30': 1.72, 'reverseHoloAvg1': 13.5, 'reverseHoloAvg7': 7.93, 'reverseHoloAvg30': 4.84}}",['Exeggutor'],,,
dp4-5,Pachirisu,Pokémon,['Basic'],30,70,['Lightning'],,,"[{'name': 'Call for Family', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '', 'text': 'Search your deck for up to 3 Basic Pokémon and put them onto your Bench. Shuffle your deck afterward.'}, {'name': 'Smash Short', 'cost': ['Colorless'], 'convertedEnergyCost': 1, 'damage': '10+', 'text': ""If the Defending Pokémon has a Pokémon Tool card attached to it, this attack does 10 damage plus 30 more damage. Discard that Pokémon Tool card, look at your opponent's hand, and discard any Pokémon Tool cards of the same name you find there.""}]","[{'type': 'Fighting', 'value': '+20'}]","[{'type': 'Metal', 'value': '-20'}]",['Colorless'],1.0,"{'id': 'dp4', 'name': 'Great Encounters', 'series': 'Diamond & Pearl', 'printedTotal': 106, 'total': 106, 'legalities': {'unlimited': 'Legal'}, 'ptcgoCode': 'GE', 'releaseDate': '2008/02/01', 'updatedAt': '2018/03/04 10:35:00', 'images': {'symbol': 'https://images.pokemontcg.io/dp4/symbol.png', 'logo': 'https://images.pokemontcg.io/dp4/logo.png'}}",5,Hironobu Yoshida,Rare Holo,It makes fur balls that crackle with static electricity. It stores them with berries in tree holes.,[417],{'unlimited': 'Legal'},"{'small': 'https://images.pokemontcg.io/dp4/5.png', 'large': 'https://images.pokemontcg.io/dp4/5_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/dp4-5', 'updatedAt': '2024/02/14', 'prices': {'holofoil': {'low': 3.24, 'mid': 8.0, 'high': 11.99, 'market': 8.24, 'directLow': None}, 'reverseHolofoil': {'low': 3.15, 'mid': 3.99, 'high': 4.99, 'market': 3.76, 'directLow': None}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/dp4-5', 'updatedAt': '2024/02/14', 'prices': {'averageSellPrice': 1.53, 'lowPrice': 0.2, 'trendPrice': 2.4, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 1.0, 'reverseHoloLow': 0.2, 'reverseHoloTrend': 0.84, 'lowPriceExPlus': 1.0, 'avg1': 0.95, 'avg7': 1.97, 'avg30': 2.83, 'reverseHoloAvg1': 0.99, 'reverseHoloAvg7': 1.11, 'reverseHoloAvg30': 1.29}}",,,,
sm115-7,Charmander,Pokémon,['Basic'],,70,['Fire'],,,"[{'name': 'Gnaw', 'cost': ['Fire'], 'convertedEnergyCost': 1, 'damage': '10', 'text': ''}, {'name': 'Flare', 'cost': ['Fire', 'Colorless'], 'convertedEnergyCost': 2, 'damage': '20', 'text': ''}]","[{'type': 'Water', 'value': '×2'}]",,['Colorless'],1.0,"{'id': 'sm115', 'name': 'Hidden Fates', 'series': 'Sun & Moon', 'printedTotal': 68, 'total': 69, 'legalities': {'unlimited': 'Legal', 'expanded': 'Legal'}, 'ptcgoCode': 'HIF', 'releaseDate': '2019/08/23', 'updatedAt': '2021/09/01 05:37:00', 'images': {'symbol': 'https://images.pokemontcg.io/sm115/symbol.png', 'logo': 'https://images.pokemontcg.io/sm115/logo.png'}}",7,Megumi Mizutani,Common,"The flame on its tail indicates Charmander's life force. If it is healthy, the flame burns brightly.",[4],"{'unlimited': 'Legal', 'expanded': 'Legal'}","{'small': 'https://images.pokemontcg.io/sm115/7.png', 'large': 'https://images.pokemontcg.io/sm115/7_hires.png'}","{'url': 'https://prices.pokemontcg.io/tcgplayer/sm115-7', 'updatedAt': '2024/02/14', 'prices': {'normal': {'low': 0.01, 'mid': 0.15, 'high': 11.99, 'market': 0.12, 'directLow': None}, 'reverseHolofoil': {'low': 0.14, 'mid': 0.37, 'high': 1.4, 'market': 0.33, 'directLow': 0.4}}}","{'url': 'https://prices.pokemontcg.io/cardmarket/sm115-7', 'updatedAt': '2024/02/14', 'prices': {'averageSellPrice': 0.09, 'lowPrice': 0.02, 'trendPrice': 0.06, 'germanProLow': 0.0, 'suggestedPrice': 0.0, 'reverseHoloSell': 0.54, 'reverseHoloLow': 0.2, 'reverseHoloTrend': 0.63, 'lowPriceExPlus': 0.02, 'avg1': 0.02, 'avg7': 0.03, 'avg30': 0.1, 'reverseHoloAvg1': 0.99, 'reverseHoloAvg7': 0.58, 'reverseHoloAvg30': 0.46}}",['Charmeleon'],,,
